Genre,user_id,item_id,Season
Rap,38408,3619,Summer
Classical,93997,480,Christmas
Rap,92360,63,Christmas
Rap,59757,724,Summer
Rap,86728,1261,Summer
Rap,62026,215,Summer
Hard rock,24524,1164,Daily
Hard rock,15280,1522,Summer
Rap,97133,3184,get-together
Rap,81147,2986,get-together
Hard rock,8862,124,Christmas
Rap,497,2284,get-together
Classical,93339,583,Christmas
Rap,42990,3619,Christmas
Rap,88044,1689,Summer
Rap,60698,1950,Summer
Rap,10240,3833,Summer
Hard rock,47493,565,get-together
Rap,5985,910,get-together
Hard rock,81874,5589,office
Rap,37030,3584,Summer
Rap,71103,280,other
Rap,90374,35,Summer
Rap,66337,2943,get-together
Rap,102483,2753,Summer
Rap,7349,39,Christmas
Rap,94872,2461,Christmas
Hard rock,104536,152,Summer
Rap,83701,2841,office
Rap,43231,5002,Daily
Hard rock,6888,3674,Daily
Rap,85518,115,Summer
Classical,87687,72,get-together
Rap,21940,877,Summer
Hard rock,102929,1919,Summer
Rap,24848,22,Christmas
Rap,31189,1872,Christmas
Rap,67305,5824,Daily
Rap,28913,2599,Summer
Classical,56,2776,get-together
Rap,65433,5144,Daily
Rap,34124,85,Summer
Rap,49633,442,Christmas
Hard rock,103105,2138,Summer
Classical,46138,5003,holiday
Rap,15210,650,get-together
Classical,8223,1728,Summer
Rap,437,5422,other
Rap,32810,3562,office
Rap,70224,48,Summer
Rap,43644,1585,office
Rap,105462,1052,Summer
Rap,50338,2789,Summer
Rap,85027,937,Christmas
Rap,66354,2730,office
Rap,21285,5392,get-together
Rap,4961,558,office
Rap,80937,4815,get-together
Rap,104768,1738,office
Rap,46576,2155,other
Rap,24797,758,get-together
Classical,35355,785,office
Rap,16434,2716,office
Rap,53520,3615,Daily
Rap,101537,3798,Summer
Classical,90833,2177,other
Rap,36304,1636,office
Rap,14493,87,other
Rap,47024,4312,Summer
Hard rock,41282,20,other
Rap,51354,90,Summer
Hard rock,6034,2140,other
Rap,101285,3865,office
Rap,60075,2695,get-together
Rap,49649,866,Christmas
Rap,1560,2517,Summer
Hard rock,71059,3764,get-together
Rap,93330,3182,Christmas
Rap,62694,3009,Summer
Rap,97019,4809,Daily
Rap,54351,2204,office
Rap,7360,3461,Summer
Rap,91568,723,Summer
Hard rock,50246,3154,Summer
Rap,63082,929,Summer
Rap,103982,275,office
Classical,68206,3517,get-together
Rap,66025,16,Summer
Rap,62893,1779,Summer
Rap,41717,5469,get-together
Rap,42392,1,Summer
Rap,58870,3327,Christmas
Rap,2811,27,other
Rap,91346,2312,Christmas
Rap,38173,882,Christmas
Classical,99843,63,Christmas
Classical,26450,1872,get-together
Rap,15020,3996,get-together
Classical,8945,1812,Summer
Hard rock,21909,1829,other
Classical,75678,2475,Christmas
Rap,23495,10,Summer
Rap,85512,5178,get-together
Rap,53626,17,Christmas
Rap,81875,976,Daily
Rap,83768,131,get-together
Rap,49077,1794,Daily
Classical,42147,858,other
Classical,3923,2776,office
Hard rock,7229,4400,other
Rap,45042,2062,office
Classical,6833,2252,Summer
Rap,59126,119,get-together
Rap,69409,374,other
Rap,71793,3619,Christmas
Rap,5896,432,Christmas
Rap,21984,158,other
Hard rock,50483,3126,Christmas
Classical,41114,2555,Christmas
Classical,56091,2953,Summer
Rap,79109,398,Summer
Rap,78592,1593,Summer
Rap,50698,3267,Christmas
Rap,72770,3207,Summer
Rap,88555,1689,Christmas
Classical,85026,824,get-together
Rap,94827,3347,Summer
Hard rock,52649,5512,get-together
Rap,16942,2716,office
Hard rock,102681,2745,other
Rap,97023,47,Christmas
Hard rock,32111,1540,Christmas
Classical,4748,42,get-together
Rap,54724,114,get-together
Rap,10770,34,Christmas
Rap,22176,1,Christmas
Rap,43883,97,get-together
Rap,23048,1902,Christmas
Rap,92090,1269,Summer
Rap,59173,3113,get-together
Rap,57715,1316,Christmas
Rap,1390,3903,Daily
Classical,97341,3058,other
Rap,80238,642,Summer
Rap,21030,2050,get-together
Classical,58308,36,Christmas
Rap,19720,5342,Daily
Hard rock,2889,3868,Daily
Rap,63100,20,Christmas
Rap,22272,5760,office
Rap,32458,3798,other
Classical,78860,2921,other
Rap,87207,1121,Summer
Classical,57640,2824,Summer
Hard rock,94375,1473,Summer
Rap,65381,136,Christmas
Rap,43392,899,other
Rap,26775,2842,other
Rap,94401,5413,get-together
Rap,3991,3348,Summer
Rap,67608,3667,Christmas
Rap,72952,29,get-together
Rap,77886,164,Christmas
Rap,82220,2350,get-together
Classical,52200,2121,Summer
Rap,74081,16,Christmas
Classical,218,3256,Summer
Rap,31019,2641,Summer
Rap,12995,2866,other
Rap,19025,21,Summer
Hard rock,9533,5242,Daily
Classical,16089,5,Summer
Classical,35367,1606,Christmas
Classical,64229,1236,Summer
Classical,87340,1677,Christmas
Rap,38536,407,office
Rap,69162,30,Christmas
Rap,71801,27,Summer
Rap,79068,41,other
Classical,49099,4830,other
Hard rock,72642,319,office
Rap,78529,0,Christmas
Rap,57926,53,Summer
Rap,69690,27,Summer
Rap,368,17,Summer
Classical,48232,1187,Christmas
Rap,62248,732,Summer
Rap,481,1563,Summer
Rap,31346,17,Christmas
Rap,103414,1485,Summer
Rap,75646,2161,get-together
Classical,101405,2095,other
Hard rock,91740,5254,get-together
Rap,55131,1689,Christmas
Rap,45036,983,Summer
Rap,83108,1237,other
Hard rock,16152,5086,Daily
Rap,89249,28,Summer
Rap,71018,1669,Summer
Rap,89512,124,holiday
Rap,54865,2167,Summer
Rap,38590,5,Summer
Rap,62689,3181,holiday
Rap,37182,4747,get-together
Rap,81147,1838,get-together
Rap,99615,3262,Summer
Hard rock,103590,509,other
Rap,48092,1881,Summer
Rap,75946,4567,get-together
Rap,85654,1802,Christmas
Rap,28896,87,Christmas
Rap,83687,2296,Summer
Classical,56783,27,Summer
Rap,88739,1291,office
Classical,36875,97,get-together
Rap,20810,50,get-together
Hard rock,7626,14,Summer
Rap,5919,65,Christmas
Rap,34312,2741,Christmas
Rap,87123,1174,Summer
Rap,38199,3084,other
Rap,63436,1007,other
Hard rock,73825,3001,office
Rap,90613,62,Christmas
Rap,32021,2162,other
Classical,87147,2054,Summer
Rap,44867,1882,Daily
Hard rock,50646,5003,Daily
Rap,16897,3720,Christmas
Rap,64777,12,Christmas
Hard rock,19705,84,Summer
Rap,47673,19,Christmas
Classical,103858,575,get-together
Rap,15663,3113,Christmas
Rap,2681,858,Summer
Rap,85720,106,other
Hard rock,22320,3637,other
Rap,44741,3410,Summer
Rap,7606,2894,Christmas
Classical,23613,52,Summer
Classical,60090,4830,other
Rap,10212,97,Summer
Rap,21025,1282,Christmas
Rap,76802,4135,Daily
Rap,70097,2007,Daily
Classical,103856,1442,office
Rap,54419,2704,holiday
Rap,100372,2957,Christmas
Hard rock,102317,20,Christmas
Classical,75521,1689,Christmas
Rap,76655,1720,other
Rap,37941,858,Summer
Rap,92915,1608,other
Rap,74894,1619,holiday
Rap,3361,2518,Summer
Rap,69167,312,Summer
Rap,34155,40,Summer
Rap,3494,4600,other
Classical,13020,3091,Daily
Hard rock,32223,3426,office
Hard rock,56887,3061,get-together
Rap,73840,35,Christmas
Hard rock,82434,17,Summer
Classical,37275,1655,Summer
Rap,87981,2520,Christmas
Rap,45082,41,Summer
Rap,96334,2284,get-together
Rap,46277,39,Summer
Classical,15410,3183,Summer
Classical,28078,1933,get-together
Hard rock,86187,3747,Summer
Hard rock,4845,5510,other
Rap,87438,2036,get-together
Rap,44263,2599,Christmas
Rap,90085,3032,Summer
Classical,65277,3505,office
Hard rock,36810,4942,Daily
Rap,57876,15,get-together
Rap,59468,88,get-together
Rap,37430,77,other
Rap,63231,4350,get-together
Rap,84512,672,office
Classical,54464,97,other
Rap,45257,213,Summer
Rap,3494,2038,other
Rap,40323,7,get-together
Rap,55797,4868,Daily
Rap,104825,56,Summer
Hard rock,100474,3465,Summer
Hard rock,15601,97,other
Rap,72336,2889,Christmas
Rap,87980,144,other
Rap,27975,1658,Summer
Rap,68204,4959,holiday
Rap,46397,141,other
Rap,98218,3534,Summer
Rap,18928,29,other
Hard rock,11694,1410,Summer
Rap,59035,1728,Summer
Rap,32180,5034,Daily
Hard rock,73620,3950,other
Rap,33678,16,Christmas
Rap,6708,92,Christmas
Hard rock,75261,1749,office
Rap,62026,115,Summer
Rap,75527,209,Summer
Rap,55613,3235,Summer
Hard rock,27769,2686,Christmas
Rap,83643,2177,other
Rap,24056,2800,Christmas
Rap,94334,121,other
Rap,76145,2883,Summer
Rap,78188,3877,Daily
Rap,49487,1174,Summer
Rap,71288,20,Christmas
Rap,90567,110,other
Rap,95893,943,Summer
Rap,43487,3819,Summer
Hard rock,74485,303,Daily
Classical,14516,595,Summer
Rap,89814,1773,Christmas
Rap,6424,2496,get-together
Rap,15302,2376,other
Classical,56007,1646,get-together
Rap,90048,2840,Daily
Classical,21375,2252,Summer
Rap,4164,3451,office
Rap,70241,2362,Summer
Classical,79501,187,Christmas
Rap,30367,3307,get-together
Rap,104989,2849,get-together
Hard rock,52250,4976,office
Rap,8886,1746,office
Rap,31801,1689,Christmas
Rap,86528,504,get-together
Rap,49365,36,Summer
Rap,19079,2008,other
Rap,75237,3260,Summer
Rap,473,3331,Christmas
Rap,56789,866,Summer
Rap,104047,3462,Christmas
Rap,83758,618,Summer
Rap,11957,253,Summer
Classical,65586,1945,get-together
Hard rock,76145,4283,Daily
Rap,15436,1657,Summer
Hard rock,53914,2564,Summer
Rap,39095,1802,get-together
Rap,36261,1,Christmas
Hard rock,87435,5626,Daily
Rap,42881,872,get-together
Rap,89871,6,Summer
Rap,29464,4312,Summer
Rap,102607,310,get-together
Rap,28206,3296,Christmas
Classical,66346,1882,other
Classical,53848,1816,Summer
Rap,47647,54,Christmas
Rap,60555,520,get-together
Rap,40460,4055,office
Rap,71590,3550,other
Rap,10316,1223,Christmas
Rap,3203,2327,Summer
Rap,400,20,Christmas
Hard rock,62978,1275,other
Rap,34697,445,get-together
Rap,84211,3354,get-together
Classical,98051,3139,other
Rap,90251,0,Christmas
Rap,11156,2537,get-together
Rap,83981,2517,other
Rap,91877,299,Summer
Classical,85716,858,Summer
Rap,71199,288,office
Classical,29524,64,Christmas
Hard rock,105183,131,Summer
Classical,101529,5053,Daily
Rap,15727,2413,Summer
Rap,36655,2081,other
Rap,60646,5392,get-together
Rap,36348,2261,Summer
Rap,17706,2331,Christmas
Rap,93991,2686,Summer
Rap,72604,5030,Christmas
Rap,76148,4422,Daily
Rap,36034,5344,Daily
Classical,5019,1931,other
Rap,58347,41,Summer
Rap,12492,97,get-together
Rap,91794,1072,Christmas
Rap,21991,62,Summer
Rap,42389,3800,office
Rap,103605,1896,Summer
Rap,101110,88,get-together
Rap,43138,3651,Daily
Hard rock,55066,3997,get-together
Rap,48190,80,Summer
Hard rock,2214,3502,get-together
Classical,96063,3519,Daily
Hard rock,69036,4546,Daily
Rap,49041,2631,Summer
Rap,9456,562,holiday
Classical,60346,1289,Summer
Classical,53614,3,Summer
Rap,75210,132,Summer
Rap,102095,29,other
Rap,5036,15,other
Rap,56069,144,other
Rap,73128,3764,Summer
Hard rock,83040,1508,office
Hard rock,36508,2311,Summer
Hard rock,9721,20,Christmas
Rap,71011,121,Summer
Rap,22941,5671,Christmas
Rap,58660,29,get-together
Rap,59045,66,Christmas
Rap,77484,5218,holiday
Hard rock,97667,1973,Summer
Rap,102247,7,Summer
Rap,4869,56,Summer
Rap,6962,1799,other
Rap,59335,5033,Daily
Rap,62066,17,Christmas
Hard rock,49107,4135,Daily
Classical,19699,63,Christmas
Rap,11279,3283,other
Rap,30665,1313,other
Hard rock,96745,2843,Daily
Hard rock,14509,3153,Christmas
Rap,82336,879,get-together
Hard rock,40738,2287,Summer
Classical,61142,4882,get-together
Rap,19927,4194,Christmas
Rap,82102,52,Summer
Rap,17612,4728,Daily
Classical,97970,2759,Christmas
Rap,39601,795,Christmas
Rap,11881,3754,holiday
Rap,64344,69,other
Rap,59142,3233,Summer
Rap,43594,1577,office
Rap,72106,3058,get-together
Rap,28514,1606,Summer
Rap,41266,7,Christmas
Rap,33031,835,Christmas
Rap,61719,2154,other
Rap,2208,7,Summer
Classical,75907,4678,Christmas
Rap,29838,1112,other
Hard rock,88217,1603,other
Classical,46290,402,Summer
Classical,48775,284,Summer
Hard rock,48586,59,Christmas
Rap,34236,1219,office
Rap,4412,1657,get-together
Rap,55428,1844,Christmas
Rap,50396,5543,get-together
Classical,43158,1052,Summer
Rap,66409,2427,other
Rap,71439,1072,Summer
Rap,45460,1539,Summer
Classical,42114,36,Christmas
Rap,35639,5077,Daily
Rap,73140,5,Summer
Hard rock,103280,3541,Summer
Rap,10976,2120,Summer
Rap,28791,52,Christmas
Rap,56329,533,Summer
Rap,44913,446,get-together
Rap,12804,2291,Christmas
Rap,46728,688,other
Classical,48535,3807,other
Rap,3776,17,Christmas
Rap,38986,3359,other
Rap,98001,3716,Summer
Hard rock,24372,4624,office
Rap,47006,3291,Summer
Rap,64197,1357,Daily
Rap,68660,3641,office
Rap,32807,617,Summer
Rap,9455,1163,get-together
Rap,9533,3477,Daily
Rap,13920,86,get-together
Classical,82792,3362,Summer
Rap,60411,2189,office
Rap,73716,5487,Daily
Classical,46516,3037,Christmas
Rap,103542,3548,Summer
Rap,63087,3642,Christmas
Rap,66269,2758,get-together
Classical,100579,1533,Summer
Rap,49223,5,Summer
Rap,14771,2716,office
Rap,53374,2454,Christmas
Rap,58771,5560,get-together
Rap,88415,3381,get-together
Rap,4098,2268,Summer
Rap,42057,480,Christmas
Rap,92424,1135,other
Rap,41564,10,other
Rap,67059,640,Summer
Classical,50009,2889,Summer
Rap,69500,1260,Summer
Hard rock,101441,2180,Christmas
Rap,42088,3406,Christmas
Rap,30398,203,Summer
Classical,26390,3399,other
Classical,33466,2135,other
Rap,102442,3435,office
Rap,21569,3410,Summer
Rap,87940,2261,get-together
Rap,57460,1988,Daily
Rap,101422,1129,get-together
Hard rock,98613,1327,office
Hard rock,85986,3518,Daily
Rap,66948,2422,get-together
Rap,25591,3182,Summer
Rap,98473,1627,Summer
Hard rock,20832,3260,Summer
Rap,82492,1081,other
Rap,58793,1362,Summer
Rap,100582,79,get-together
Rap,30055,3026,get-together
Rap,8356,1730,get-together
Rap,74440,4422,office
Rap,97304,4,get-together
Rap,1729,53,Christmas
Classical,51520,1906,get-together
Rap,37827,5141,get-together
Rap,27928,3260,Summer
Rap,93159,3120,Summer
Rap,9811,1510,office
Rap,61427,1641,Summer
Rap,90950,3848,Christmas
Rap,401,5047,Daily
Rap,8664,100,Summer
Rap,96887,165,Summer
Rap,11273,643,Summer
Rap,2673,20,Christmas
Rap,52251,91,Christmas
Rap,104676,2789,office
Rap,100710,25,Summer
Rap,12683,1668,Summer
Classical,74632,3625,Summer
Rap,22600,1774,get-together
Rap,74319,17,Christmas
Rap,61512,2832,Summer
Hard rock,94133,198,get-together
Rap,51079,5296,Christmas
Hard rock,73445,47,Summer
Rap,15457,1546,holiday
Rap,14595,5542,get-together
Rap,105292,2284,Summer
Rap,35760,74,Summer
Rap,59134,15,get-together
Rap,55876,5786,Daily
Rap,51617,1189,get-together
Rap,104235,2118,get-together
Classical,8044,924,Summer
Classical,95751,63,get-together
Classical,16512,4623,office
Classical,2042,1316,Summer
Rap,77700,5174,Daily
Rap,56534,2740,office
Rap,98138,446,holiday
Rap,5509,1972,Christmas
Rap,61610,3290,Christmas
Rap,88680,60,other
Rap,63202,7,holiday
Rap,86582,4533,Daily
Rap,28627,1109,Christmas
Rap,99600,1722,office
Rap,59006,1655,other
Rap,87936,2463,Summer
Rap,87870,92,Summer
Rap,38761,2059,Daily
Rap,61415,3756,office
Hard rock,53741,100,Summer
Rap,31240,3246,Daily
Rap,41244,3058,get-together
Rap,5144,1169,Summer
Classical,17316,4051,Daily
Rap,98618,1775,Christmas
Rap,50138,335,Summer
Rap,7040,79,get-together
Rap,48089,760,Summer
Classical,96169,3197,Christmas
Classical,76159,13,Summer
Classical,21199,175,office
Hard rock,29941,40,get-together
Rap,47064,10,Christmas
Hard rock,6452,1052,Summer
Rap,96121,2115,Christmas
Rap,37741,5,Christmas
Rap,13311,16,Christmas
Hard rock,40896,5719,office
Rap,41354,3360,get-together
Rap,21815,4624,get-together
Hard rock,85587,3134,get-together
Hard rock,49706,5601,Daily
Rap,30651,48,Christmas
Rap,100081,4003,holiday
Rap,12239,2216,other
Rap,7767,1431,get-together
Rap,81649,85,Christmas
Rap,34614,2869,other
Rap,3159,79,get-together
Rap,48610,3643,Christmas
Rap,62390,4003,get-together
Rap,42837,100,Summer
Classical,70623,2042,get-together
Rap,29339,549,get-together
Classical,89480,470,get-together
Rap,50834,40,get-together
Rap,93745,2526,get-together
Rap,103383,3096,Christmas
Rap,48211,3858,Summer
Rap,4218,2906,other
Rap,41941,5627,Christmas
Rap,56139,2992,Summer
Rap,4265,649,Christmas
Rap,61944,3212,Summer
Rap,42032,287,Summer
Rap,61242,1112,other
Rap,97260,2799,Summer
Rap,36637,0,Christmas
Rap,87425,2039,get-together
Rap,63101,100,Summer
Rap,83383,731,Summer
Rap,97584,3335,get-together
Rap,32542,512,Daily
Hard rock,62684,5010,Daily
Rap,48088,195,get-together
Rap,100889,7,Summer
Rap,45482,3619,Summer
Hard rock,75816,2598,holiday
Rap,7316,16,Summer
Hard rock,64979,4655,office
Rap,17856,36,Summer
Rap,50866,2070,get-together
Rap,95086,3409,Summer
Hard rock,78736,88,Christmas
Rap,62295,11,other
Hard rock,63667,5369,office
Rap,33302,3600,Summer
Rap,32452,2045,Summer
Rap,24332,1775,Summer
Rap,44551,3106,Summer
Rap,26048,53,Christmas
Rap,16125,2050,Summer
Rap,73340,343,Summer
Rap,35506,1959,get-together
Rap,74696,2259,Christmas
Rap,14317,1901,Christmas
Rap,102470,3072,get-together
Rap,19108,2220,other
Rap,37258,629,get-together
Rap,75904,3560,office
Rap,67298,1376,Summer
Rap,2921,3260,Summer
Rap,85224,2818,get-together
Rap,100824,79,get-together
Rap,94798,856,other
Rap,542,2,other
Rap,9048,1474,Christmas
Rap,88242,2852,Christmas
Rap,59073,285,Christmas
Hard rock,74664,12,Christmas
Hard rock,1175,4400,other
Hard rock,4962,1287,get-together
Rap,51262,878,get-together
Rap,6511,737,Daily
Rap,52322,4030,get-together
Rap,16317,52,Summer
Rap,74021,2513,office
Rap,60949,776,office
Classical,59093,1669,office
Rap,20103,20,Christmas
Rap,31227,20,Christmas
Rap,95267,17,Summer
Rap,36080,3362,office
Rap,88270,3457,Summer
Rap,39433,92,Christmas
Rap,15621,2351,get-together
Rap,51951,14,Christmas
Rap,25953,88,Summer
Rap,63771,80,Christmas
Rap,89817,48,Summer
Rap,69507,2324,get-together
Rap,94990,1264,Daily
Rap,99652,73,get-together
Rap,63311,1608,Christmas
Rap,99223,114,get-together
Rap,67556,2889,Summer
Rap,25276,20,Christmas
Rap,50428,2573,office
Rap,58071,3629,get-together
Rap,64488,1804,other
Rap,17589,5560,other
Classical,35934,7,other
Rap,18799,119,Summer
Rap,78200,286,Summer
Rap,75516,566,Summer
Rap,45593,2496,get-together
Rap,24752,1243,Christmas
Rap,65530,1,Christmas
Classical,46663,1826,other
Rap,836,41,Summer
Rap,45282,1328,get-together
Rap,82550,1431,get-together
Classical,103590,4563,Christmas
Rap,28397,3232,Daily
Rap,87412,0,Summer
Rap,29121,74,Christmas
Rap,95960,2399,other
Rap,101467,3426,office
Rap,53493,4721,get-together
Rap,78965,1544,holiday
Classical,54181,6,Summer
Rap,82063,1843,get-together
Rap,50348,5519,Daily
Rap,104885,2101,get-together
Classical,91792,51,Summer
Rap,82023,1312,Daily
Hard rock,7533,308,Summer
Rap,41881,10,Christmas
Rap,38235,4594,get-together
Rap,60039,2151,Summer
Rap,103590,4739,Daily
Classical,68070,3841,get-together
Rap,82477,3207,get-together
Classical,95367,1223,Summer
Rap,45128,599,get-together
Rap,59075,1314,Christmas
Rap,81051,5238,other
Classical,66362,3716,Summer
Hard rock,75021,40,get-together
Rap,84362,2831,get-together
Rap,104777,7,other
Rap,22682,3832,get-together
Rap,62575,3599,get-together
Rap,5715,6,Christmas
Rap,8945,2175,get-together
